p569,  2251.860806,  126.588587,  -1330.137518
p570,  2261.639187,  128.095461,  -1331.718249
p571,  2271.443725,  129.747061,  -1333.178650
p572,  2281.310474,  130.991068,  -1334.680232
p573,  2291.167238,  132.288556,  -1335.912744
p574,  2300.955557,  134.044914,  -1337.023439
p575,  2310.729074,  135.978102,  -1338.141846
p576,  2320.518677,  137.675924,  -1339.386960
p577,  2330.430277,  138.727660,  -1340.797512
p578,  2340.323428,  139.429627,  -1342.189407
p579,  2350.221475,  139.186091,  -1343.620614
p580,  2359.967305,  141.265519,  -1344.625985
p581,  2369.888886,  142.037062,  -1345.662545
p582,  2379.863482,  143.148722,  -1346.573317
p583,  2389.825280,  144.295674,  -1347.389778
p584,  2399.737321,  145.668520,  -1348.081154
p585,  2409.616641,  147.123268,  -1348.640010
p586,  2419.561130,  148.179149,  -1349.172819
p587,  2429.489481,  149.294640,  -1349.713287
p588,  2439.501411,  149.323754,  -1350.268217
p589,  2449.517296,  149.750618,  -1350.442625
p590,  2459.567964,  150.422387,  -1350.217279
p591,  2469.503995,  151.496704,  -1349.721017
p592,  2479.450814,  152.796701,  -1349.012692
p593,  2489.415573,  153.891483,  -1348.314382
p594,  2499.143817,  156.087897,  -1347.407453
p595,  2509.174332,  156.366023,  -1346.767915
p596,  2518.973386,  158.262442,  -1345.795299
p597,  2529.022898,  158.149627,  -1345.209966
p598,  2539.007406,  159.329072,  -1344.342586
p599,  2549.008174,  159.579447,  -1343.455068
p600,  2559.046106,  159.937561,  -1342.482059
p601,  2568.989392,  160.890696,  -1341.362227
p602,  2578.998852,  161.263550,  -1340.280334
p603,  2589.005578,  161.557692,  -1339.111519
p604,  2598.895177,  162.628336,  -1337.823772
p605,  2608.848069,  163.552543,  -1336.525286
p606,  2618.828605,  163.948746,  -1335.239430
p607,  2628.780504,  164.023433,  -1333.798951
p608,  2638.699803,  164.859941,  -1332.169938
p609,  2648.567080,  165.370080,  -1330.462858
p610,  2658.433846,  165.824277,  -1328.671463
p611,  2668.258559,  166.262239,  -1326.816613
p612,  2212.691867,  148.814798,  -1319.754479
p613,  2222.485318,  150.396724,  -1321.017516
p614,  2232.239381,  152.118001,  -1322.618026
p615,  2242.056717,  153.688141,  -1324.223372
p616,  2251.698540,  155.892666,  -1325.706002
p617,  2261.531036,  157.173902,  -1327.253036
p618,  2271.346276,  158.656922,  -1328.846056
p619,  2281.189912,  160.075654,  -1330.269921
p620,  2290.988698,  161.638914,  -1331.526114
p621,  2300.850697,  163.310644,  -1332.681967
p622,  2310.590855,  165.372055,  -1333.767569
p623,  2320.405801,  166.883542,  -1334.970222
p624,  2330.302613,  168.125196,  -1336.232559
p625,  2340.224334,  168.731883,  -1337.468930
p626,  2350.200439,  169.161214,  -1338.713351
p627,  2360.009008,  171.040568,  -1339.587130
p628,  2370.008846,  171.383097,  -1340.665539
p629,  2379.910379,  172.829625,  -1341.440481
p630,  2389.866881,  173.869712,  -1342.215263
p631,  2399.829245,  175.122764,  -1342.886445
p632,  2409.747576,  176.609343,  -1343.362351
p633,  2419.738681,  177.592054,  -1343.785633
p634,  2429.719019,  178.886374,  -1344.191492
p635,  2439.707421,  179.220522,  -1344.597716
p636,  2449.732230,  179.554163,  -1344.698156
p637,  2459.745303,  180.290212,  -1344.409518
p638,  2469.651991,  181.702881,  -1343.799696
p639,  2479.595723,  182.657366,  -1343.193741
p640,  2489.580476,  183.905784,  -1342.468537
p641,  2499.356070,  185.865407,  -1341.575565
p642,  2509.372581,  186.094941,  -1340.968701
p643,  2519.251030,  187.601410,  -1340.079200
p644,  2529.294896,  187.429004,  -1339.618208
p645,  2539.240132,  188.502005,  -1338.785600
p646,  2549.275799,  188.677833,  -1338.020002
p647,  2559.221703,  189.197905,  -1337.087945
p648,  2569.086626,  190.396123,  -1335.957740
p649,  2579.130954,  190.293379,  -1334.973432
p650,  2589.167664,  190.708571,  -1333.843155
p651,  2599.025734,  191.801747,  -1332.493590
p652,  2608.897770,  192.735635,  -1331.056136
p653,  2618.861505,  192.954707,  -1329.709728
p654,  2628.813187,  192.763030,  -1328.391101
p655,  2638.676710,  193.579069,  -1326.677763
p656,  2648.541357,  193.764752,  -1324.929606
p657,  2658.384734,  194.064112,  -1323.184023
p658,  2668.248830,  194.031395,  -1321.498167
p659,  2211.094388,  177.559077,  -1313.562186
p660,  2220.828430,  179.456509,  -1315.039157
p661,  2230.567255,  181.261563,  -1316.572623
p662,  2240.349148,  182.988596,  -1318.126194
p663,  2250.041973,  185.061468,  -1319.684795
p664,  2259.800887,  186.533106,  -1321.400422
p665,  2269.628445,  187.974036,  -1322.960838
p666,  2279.446668,  189.308817,  -1324.404674
p667,  2289.319101,  190.782960,  -1325.755244
p668,  2299.114277,  192.713246,  -1326.875058
p669,  2308.925917,  194.427407,  -1328.011253
p670,  2318.808504,  196.015763,  -1329.152632
p671,  2328.733520,  197.289129,  -1330.340239
p672,  2338.713087,  198.275847,  -1331.466624
p673,  2348.645597,  198.903708,  -1332.558880
p674,  2358.468865,  200.776152,  -1333.345342
p675,  2368.420825,  200.926585,  -1334.417815
p676,  2378.311355,  202.553713,  -1335.002786
p677,  2388.269515,  203.735682,  -1335.632402
p678,  2398.239807,  205.006166,  -1336.158221
p679,  2408.140929,  206.625075,  -1336.429839
p680,  2418.188517,  207.360305,  -1336.905294
p681,  2428.071898,  208.899898,  -1337.120364
p682,  2438.128816,  209.238355,  -1337.424915
p683,  2448.200589,  209.688362,  -1337.441275
p684,  2458.207857,  210.252773,  -1337.254048
p685,  2468.130574,  211.622062,  -1336.700317
p686,  2478.144126,  212.272186,  -1336.209934
p687,  2488.120576,  213.467230,  -1335.523722
p688,  2498.014803,  215.204102,  -1334.668243
p689,  2508.089479,  215.393487,  -1334.091093
p690,  2517.989357,  216.909349,  -1333.231024
p691,  2527.994205,  216.609381,  -1332.902671
p692,  2537.979138,  217.677902,  -1332.079057
p693,  2547.972137,  217.479314,  -1331.477134
p694,  2557.966051,  217.862037,  -1330.639902
p695,  2567.916145,  218.643841,  -1329.604372
p696,  2577.917266,  218.622002,  -1328.748215
p697,  2587.947341,  218.678381,  -1327.730649
p698,  2597.875252,  219.614388,  -1326.316309
p699,  2607.737939,  220.649301,  -1324.738539
p700,  2617.702317,  221.395909,  -1323.235239
p701,  2627.647038,  221.038111,  -1321.898037
p702,  2637.478201,  221.985667,  -1320.103104
p703,  2647.416686,  221.666212,  -1318.523857
p704,  2657.309308,  222.055580,  -1316.743033
p705,  2667.199265,  221.753618,  -1315.215278
p706,  2203.463756,  206.031532,  -1305.651858
p707,  2213.209871,  207.839135,  -1307.061428
p708,  2222.955053,  209.941376,  -1308.418038
p709,  2232.716860,  211.988767,  -1309.775897
p710,  2242.424417,  214.281251,  -1311.109082
p711,  2252.146257,  216.164886,  -1312.690878
p712,  2261.921320,  217.751640,  -1314.164000
p713,  2271.705507,  219.309358,  -1315.643378
p714,  2281.501485,  220.968060,  -1317.016351
p715,  2291.233086,  222.984955,  -1318.186606
p716,  2301.044283,  224.880503,  -1319.333875
p717,  2310.815201,  226.745026,  -1320.369646
p718,  2320.662860,  228.277481,  -1321.504394
p719,  2330.525175,  229.729085,  -1322.560843
p720,  2340.442256,  230.545675,  -1323.649469
p721,  2350.307326,  232.326137,  -1324.441176
p722,  2360.226336,  233.312643,  -1325.377815
p723,  2370.135439,  234.741658,  -1326.031831
p724,  2380.105830,  235.969028,  -1326.589256
p725,  2390.018181,  237.305311,  -1327.025147
p726,  2399.962176,  238.768297,  -1327.298281
p727,  2409.962431,  239.855219,  -1327.622581
p728,  2419.935607,  241.190295,  -1327.716878
p729,  2429.999616,  242.226009,  -1327.781322
p730,  2440.033467,  242.755830,  -1327.879930
p731,  2450.114468,  243.048452,  -1327.857371
p732,  2460.062094,  244.285047,  -1327.383423
p733,  2469.991418,  245.562593,  -1326.902598
p734,  2480.078032,  246.052329,  -1326.601026
p735,  2490.093125,  247.672161,  -1325.845281
p736,  2500.112356,  248.321768,  -1325.406010
p737,  2510.149081,  249.139827,  -1324.798013
p738,  2520.146463,  249.698215,  -1324.267229
p739,  2530.122229,  250.298459,  -1323.700791
p740,  2540.128050,  250.423012,  -1323.137352
p741,  2550.139087,  250.485583,  -1322.486954
p742,  2560.085239,  251.381982,  -1321.458044
p743,  2570.154946,  251.416554,  -1320.622326
p744,  2580.220600,  251.212732,  -1319.741411
p745,  2590.083450,  252.210036,  -1318.329965
p746,  2599.924300,  253.362808,  -1316.784183
p747,  2609.878183,  253.860226,  -1315.348092
p748,  2619.871997,  253.596951,  -1314.093069
p749,  2629.802326,  254.051545,  -1312.530909
p750,  2639.775124,  253.934462,  -1311.041851
p751,  2649.694393,  253.822882,  -1309.442343
p752,  2659.617720,  253.967967,  -1307.759444
p753,  2204.342430,  234.097599,  -1296.517548
p754,  2213.945097,  236.367484,  -1298.363843
p755,  2223.644621,  238.623077,  -1299.852421
p756,  2233.348530,  240.924807,  -1301.284692
p757,  2243.069201,  243.026898,  -1302.661576
p758,  2252.794670,  244.989859,  -1304.172572
p759,  2262.504031,  246.939353,  -1305.624062
p760,  2272.287566,  248.798644,  -1306.901129
p761,  2282.063976,  250.784907,  -1308.161533
p762,  2291.883444,  253.004258,  -1309.240105
p763,  2301.744509,  254.889512,  -1310.349309
p764,  2311.610964,  256.374247,  -1311.406401
p765,  2321.501134,  257.948200,  -1312.330488
p766,  2331.385985,  259.476047,  -1313.327234
p767,  2341.281496,  260.393028,  -1314.466260
p768,  2351.177518,  261.914883,  -1315.234954
p769,  2361.159230,  263.250366,  -1315.990488
p770,  2371.139931,  264.552692,  -1316.444831
p771,  2381.162394,  265.756045,  -1316.879235
p772,  2391.218783,  266.748390,  -1317.260869
p773,  2401.176017,  267.899745,  -1317.442985
p774,  2411.161668,  269.030996,  -1317.468233
p775,  2421.193191,  270.463254,  -1317.138461
p776,  2431.208184,  271.794433,  -1317.087597
p777,  2441.311374,  272.374480,  -1317.274759
p778,  2451.328660,  272.779648,  -1317.450593
p779,  2461.333937,  274.104164,  -1317.167823
p780,  2471.389660,  275.030525,  -1316.872597
p781,  2481.416633,  275.861856,  -1316.483253
p782,  2491.395150,  277.202034,  -1315.838897
p783,  2501.484050,  277.450698,  -1315.540355
p784,  2511.438605,  278.427645,  -1314.873711
p785,  2521.494878,  278.677335,  -1314.520670
p786,  2531.478723,  279.107091,  -1313.845324
p787,  2541.466215,  279.144584,  -1313.241570
p788,  2551.466789,  279.482990,  -1312.417671
p789,  2561.416465,  279.937239,  -1311.509470
p790,  2571.407387,  279.684694,  -1310.783963
p791,  2581.429084,  279.726141,  -1309.786077
p792,  2591.394217,  280.744287,  -1308.323239
p793,  2601.299253,  281.291773,  -1307.004869
p794,  2611.283697,  281.157460,  -1305.920132
p795,  2621.261205,  280.852451,  -1304.778225
p796,  2631.169943,  281.320793,  -1303.297200
p797,  2641.104651,  280.985094,  -1302.053669
p798,  2651.017489,  280.816864,  -1300.632399
p799,  2660.910540,  280.255697,  -1299.149346
p800,  2202.069547,  262.471607,  -1287.086811
p801,  2211.837392,  264.155837,  -1288.703582
p802,  2221.493666,  266.371038,  -1290.132898
p803,  2231.236557,  268.549459,  -1291.541611
p804,  2240.936050,  270.781716,  -1292.794655
p805,  2250.673609,  272.817577,  -1294.060917
p806,  2260.410443,  274.708752,  -1295.345199
p807,  2270.205213,  276.640051,  -1296.524733
p808,  2279.964727,  278.824128,  -1297.424953
p809,  2289.779926,  280.926991,  -1298.272521
p810,  2299.603099,  282.827273,  -1299.110356
p811,  2309.426436,  284.556644,  -1300.118501
p812,  2319.376739,  286.086212,  -1301.146678
p813,  2329.208102,  287.805648,  -1301.935151
p814,  2339.156920,  289.061063,  -1302.802775
p815,  2349.059908,  291.080433,  -1303.139163
p816,  2359.080589,  291.848058,  -1303.837640
p817,  2369.055332,  293.514734,  -1303.929203
p818,  2379.104020,  294.561783,  -1304.274784
p819,  2389.025909,  296.030907,  -1304.277596
p820,  2399.105582,  297.162158,  -1304.316258
p821,  2409.125688,  297.639168,  -1304.498230
p822,  2419.099077,  299.481670,  -1304.178504
p823,  2429.093283,  300.713652,  -1304.294560
p824,  2439.086382,  301.483588,  -1304.454155
p825,  2449.205477,  301.984282,  -1304.768316
p826,  2459.204660,  303.199370,  -1304.765243
p827,  2469.194703,  304.180582,  -1304.580677
p828,  2479.199225,  304.907271,  -1304.381826
p829,  2489.119291,  306.462634,  -1303.726727
p830,  2499.170928,  306.427616,  -1303.631659
p831,  2509.186296,  307.250924,  -1302.993562
p832,  2519.257167,  307.323926,  -1302.587123
p833,  2529.275842,  307.938485,  -1301.867695
p834,  2539.317105,  307.579031,  -1301.476672
p835,  2549.294358,  308.173287,  -1300.543732
p836,  2559.279650,  308.557575,  -1299.596496
p837,  2569.314451,  308.009297,  -1298.956814
p838,  2579.272042,  308.065714,  -1297.980904
p839,  2589.153134,  308.932704,  -1296.576160
p840,  2599.278545,  309.013641,  -1295.483508
p841,  2609.327400,  308.951226,  -1294.375563
p842,  2619.288210,  308.259694,  -1293.492292
p843,  2629.275310,  308.371834,  -1292.148009
p844,  2639.285315,  307.883385,  -1291.004622
p845,  2649.214457,  307.322192,  -1289.743640
p846,  2659.102997,  306.381879,  -1288.244637
